# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 12:24:09 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
55 Cnc d,55 Cnc,Radial Velocity,2002,5370.00000000,230.00000000,-230.00000000,0,5.840000,0.390000,-0.390000,0,,,,,,,,,,,,,0.063000,0.030000,-0.030000,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc d,55 Cnc,Radial Velocity,2002,4545.00000000,1421.00000000,-1421.00000000,0,5.280000,,,0,,,,,,,,,,,,,0.240000,0.130000,-0.130000,0,,,,,,,,,,,,
55 Cnc d,55 Cnc,Radial Velocity,2002,4517.40000000,77.80000000,-77.80000000,0,5.257000,0.208000,-0.208000,0,,,,,,,,,,,,,0.327000,0.280000,-0.280000,0,,,,,,,,,,,,
55 Cnc d,55 Cnc,Radial Velocity,2002,4825.00000000,39.00000000,-39.00000000,0,5.503000,0.030000,-0.030000,0,,,,,1232.49300,21.61200,-21.61200,0,,,,,0.019000,0.013000,-0.013000,0,,,,,90.000,,,0,,,,
55 Cnc d,55 Cnc,Radial Velocity,2002,5574.20000000,93.80000000,-88.60000000,0,5.957000,0.074000,-0.071000,0,,,,,,,,,,,,,0.130000,0.020000,-0.020000,0,,,,,,,,,5172.00,18.00,-18.00,0
55 Cnc d,55 Cnc,Radial Velocity,2002,4820.00000000,77.00000000,-72.00000000,0,5.540000,0.100000,-0.100000,0,,,,,,,,,,,,,0.139000,0.015000,-0.016000,0,,,,,,,,,5317.89,80.51,-80.51,0
55 Cnc d,55 Cnc,Radial Velocity,2002,5360.00000000,400.00000000,-400.00000000,0,5.900000,0.900000,-0.900000,0,,,,,,,,,,,,,0.160000,0.060000,-0.060000,0,,,,,,,,,,,,
55 Cnc d,55 Cnc,Radial Velocity,2002,4909.00000000,30.00000000,-30.00000000,0,5.470000,0.060000,-0.060000,0,,,,,,,,,,,,,0.020000,0.008000,-0.008000,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc d,55 Cnc,Radial Velocity,2002,5218.00000000,230.00000000,-230.00000000,0,5.770000,0.110000,-0.110000,0,,,,,,,,,,,,,0.025000,0.030000,-0.030000,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654740,0.00000130,-0.00000140,0,0.015440,0.000050,-0.000050,0,1.875,0.029,-0.029,0,7.99000,0.32000,-0.33000,0,6.66000,0.43000,-0.40000,0,0.050000,0.030000,-0.030000,0,,,,,83.590,0.470,-0.440,0,5172.00,18.00,-18.00,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654170,0.00000250,-0.00000280,0,,,,,,,,,,,,,,,,,,,,,,,,,85.400,2.800,-2.100,0,,,,
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654780,0.00000160,-0.00000120,0,0.015439,0.000015,-0.000015,0,,,,,8.09479,0.26061,-0.25743,0,,,,,0.028000,0.022000,-0.019000,0,,,,,90.360,3.960,-4.660,0,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654582,0.00000101,-0.00000101,0,,,,,1.915,0.214,-0.214,0,,,,,,,,,,,,,1831,,,0,,,,,5250.00,147.60,-147.60,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73653900,0.00000700,-0.00000700,0,0.015440,0.000090,-0.000090,0,1.910,0.080,-0.080,0,8.08000,0.31000,-0.31000,0,6.40000,0.80000,-0.70000,0,,,,,,,,,83.300,0.900,-0.800,0,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654604,0.00000016,-0.00000016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 Cnc e,55 Cnc,Radial Velocity,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654370,0.00000520,-0.00000520,0,0.015440,0.000090,-0.000090,0,2.080,0.160,-0.170,0,7.81000,0.58000,-0.53000,0,4.78000,1.31000,-1.20000,0,0.061000,0.065000,-0.043000,0,1958,15,-15,0,87.300,1.700,-2.100,0,5234.00,30.00,-30.00,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73700000,,,0,,,,,1.897,0.044,-0.046,0,7.74000,0.37000,-0.30000,0,6.25000,0.74000,-0.70000,0,,,,,,,,,,,,,5172.00,18.00,-18.00,0
55 Cnc e,55 Cnc,Radial Velocity,2004,2.80800000,0.00200000,-0.00200000,0,0.038000,0.001000,-0.001000,0,,,,,,,,,,,,,0.174000,0.127000,-0.127000,0,,,,,,,,,,,,
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73655150,0.00000150,-0.00000150,0,0.015691,0.000000,0.000000,0,,,,,8.13928,0.23201,-0.23201,0,,,,,0.040000,0.027000,-0.027000,0,,,,,90.000,,,0,,,,
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654600,0.00000300,-0.00000300,0,0.015830,0.000200,-0.000200,0,2.173,0.097,-0.098,0,8.37000,0.38000,-0.38000,0,4.50000,0.20000,-0.20000,0,0.000000,,,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,,,,,0.015440,0.000090,-0.000090,0,1.920,0.080,-0.080,0,8.08000,0.31000,-0.31000,0,6.30000,0.80000,-0.70000,0,,,,,,,,,83.000,2.000,-1.000,0,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,2.79674000,0.00010000,-0.00010000,0,0.037700,0.002200,-0.002200,0,,,,,,,,,,,,,0.264000,0.060000,-0.060000,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654740,0.00000130,-0.00000130,0,,,,,1.947,0.038,-0.038,0,8.59000,0.43000,-0.43000,0,6.42100,0.34200,-0.34200,0,,,,,,,,,,,,,,,,
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654000,0.00000300,-0.00000300,0,0.015830,0.000200,-0.000200,0,2.000,0.140,-0.140,0,8.63000,0.35000,-0.35000,0,5.90000,1.50000,-1.10000,0,,,,,,,,,90.000,3.800,-3.800,0,,,,
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654450,0.00000140,-0.00000150,0,0.015830,0.000240,-0.000240,0,,,,,,,,,,,,,0.036000,0.034000,-0.025000,0,,,,,,,,,5317.89,80.51,-80.51,0
55 Cnc e,55 Cnc,Radial Velocity,2004,0.73654625,0.00000015,-0.00000015,0,,,,,,,,,,,,,,,,,,,,,,,,,83.600,0.600,-0.600,0,5234.00,30.00,-30.00,0
55 Cnc f,55 Cnc,Radial Velocity,2007,259.88000000,0.29000000,-0.29000000,0,0.770800,0.004300,-0.004400,0,,,,,,,,,,,,,0.080000,0.050000,-0.040000,0,,,,,,,,,5172.00,18.00,-18.00,0
55 Cnc f,55 Cnc,Radial Velocity,2007,260.91000000,0.36000000,-0.36000000,0,0.773300,0.001000,-0.001000,0,,,,,47.00510,6.96020,-2.95570,0,,,,,0.080000,0.102000,-0.057000,0,,,,,89.730,24.490,-24.540,0,5250.00,123.30,-171.85,0
55 Cnc f,55 Cnc,Radial Velocity,2007,261.20000000,0.40000000,-0.40000000,0,0.770000,0.005000,-0.005000,0,,,,,,,,,,,,,0.320000,0.050000,-0.050000,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc f,55 Cnc,Radial Velocity,2007,260.98000000,0.24000000,-0.24000000,0,0.792000,0.012000,-0.012000,0,,,,,,,,,,,,,0.142000,0.060000,-0.066000,0,,,,,,,,,5317.89,80.51,-80.51,0
55 Cnc f,55 Cnc,Radial Velocity,2007,260.00000000,1.10000000,-1.10000000,0,0.781000,0.007000,-0.007000,0,,,,,,,,,,,,,0.200000,0.200000,-0.200000,0,,,,,,,,,5250.00,123.30,-171.85,0
55 Cnc f,55 Cnc,Radial Velocity,2007,262.00000000,0.51000000,-0.51000000,0,0.788000,0.001000,-0.001000,0,,,,,44.81200,3.81400,-3.81400,0,,,,,0.305000,0.075000,-0.075000,0,,,,,90.000,,,0,,,,
55 Cnc f,55 Cnc,Radial Velocity,2007,260.70000000,1.10000000,-1.10000000,0,0.775000,0.045000,-0.045000,0,,,,,,,,,,,,,0.000000,0.200000,-0.200000,0,,,,,,,,,5250.00,123.30,-171.85,0
6 Lyn b,6 Lyn,Radial Velocity,2008,899.00000000,19.00000000,-19.00000000,0,2.200000,,,0,,,,,,,,,,,,,0.134000,0.052000,-0.052000,0,,,,,,,,,4978.00,18.00,-18.00,0
6 Lyn b,6 Lyn,Radial Velocity,2008,874.77400000,16.27000000,-8.47000000,0,2.180000,0.050000,-0.060000,0,,,,,,,,,,,,,0.125000,,,1,,,,,,,,,,,,
6 Lyn b,6 Lyn,Radial Velocity,2008,919.86000000,1.92000000,-3.71000000,0,2.028000,0.003000,-0.005000,0,,,,,,,,,,,,,0.042000,0.024000,-0.032000,0,,,,,,,,,4941.00,,,0
6 Lyn b,6 Lyn,Radial Velocity,2008,934.30000000,8.60000000,-8.60000000,0,2.110000,0.110000,-0.110000,0,,,,,,,,,,,,,0.073000,0.036000,-0.036000,0,,,,,,,,,4938.00,,,0
61 Vir b,61 Vir,Radial Velocity,2009,4.21487000,0.00016000,-0.00016000,0,0.049560,0.000650,-0.000670,0,,,,,,,,,,,,,0.099000,0.091000,-0.070000,0,,,,,,,,,5585.57,78.88,-78.88,0
61 Vir b,61 Vir,Radial Velocity,2009,4.21500000,0.00060000,-0.00060000,0,0.050201,0.000005,-0.000005,0,,,,,,,,,,,,,0.120000,0.110000,-0.110000,0,,,,,,,,,5577.00,33.00,-33.00,0
61 Vir c,61 Vir,Radial Velocity,2009,38.09570000,0.00830000,-0.00830000,0,0.215100,0.002800,-0.002900,0,,,,,,,,,,,,,0.068000,0.067000,-0.047000,0,,,,,,,,,5585.57,78.88,-78.88,0
61 Vir c,61 Vir,Radial Velocity,2009,38.02100000,0.03400000,-0.03400000,0,0.217500,0.000100,-0.000100,0,,,,,,,,,,,,,0.140000,0.060000,-0.060000,0,,,,,,,,,5577.00,33.00,-33.00,0
61 Vir d,61 Vir,Radial Velocity,2009,123.01000000,0.55000000,-0.55000000,0,0.476000,0.001000,-0.001000,0,,,,,,,,,,,,,0.350000,0.090000,-0.090000,0,,,,,,,,,5577.00,33.00,-33.00,0
7 CMa b,7 CMa,Radial Velocity,2011,,,,,1.800000,0.033000,-0.033000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 CMa b,7 CMa,Radial Velocity,2011,763.00000000,17.00000000,-17.00000000,0,1.900000,0.100000,-0.100000,0,,,,,,,,,,,,,0.140000,0.060000,-0.060000,0,,,,,,,,,4792.00,100.00,-100.00,0
7 CMa b,7 CMa,Radial Velocity,2011,735.10000000,14.80000000,-1.00000000,0,1.758000,0.024000,-0.001000,0,,,,,,,,,,,,,0.060000,0.030000,-0.030000,0,,,,,90.000,,,0,4826.00,45.00,-55.00,0
7 CMa b,7 CMa,Radial Velocity,2011,796.00000000,7.40000000,-7.40000000,0,1.930000,0.010000,-0.010000,0,,,,,,,,,,,,,0.220000,0.070000,-0.070000,0,,,,,,,,,4794.52,24.10,-24.10,0
7 CMa c,7 CMa,Radial Velocity,2019,996.00000000,1.50000000,-52.40000000,0,2.153000,0.003000,-0.080000,0,,,,,,,,,,,,,0.080000,0.050000,-0.040000,0,,,,,90.000,,,0,4826.00,45.00,-55.00,0
7 CMa c,7 CMa,Radial Velocity,2019,,,,,2.205000,0.086000,-0.086000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 Vir b,70 Vir,Radial Velocity,1996,116.68840000,0.00440000,-0.00440000,0,0.484000,0.028000,-0.028000,0,,,,,2380.45000,193.87000,-193.87000,0,,,,,0.400700,0.003500,-0.003500,0,,,,,,,,,5545.00,,,0
70 Vir b,70 Vir,Radial Velocity,1996,116.68800000,0.00540000,-0.00540000,0,0.481000,0.022000,-0.022000,0,,,,,,,,,,,,,0.398800,0.001900,-0.001900,0,,,,,,,,,5495.00,,,0
70 Vir b,70 Vir,Radial Velocity,1996,116.69260000,0.00140000,-0.00140000,0,0.481000,0.003000,-0.003000,0,,,,,,,,,,,,,0.399000,0.002000,-0.002000,0,,,,,,,,,5439.00,44.00,-44.00,0
70 Vir b,70 Vir,Radial Velocity,1996,116.69335000,0.00093000,-0.00097000,0,0.476500,0.004300,-0.004400,0,,,,,,,,,,,,,0.398900,0.001100,-0.001200,0,,,,,,,,,5481.86,100.68,-100.68,0
70 Vir b,70 Vir,Radial Velocity,1996,116.68840000,0.00440000,-0.00440000,0,0.480000,0.010000,-0.010000,0,,,,,,,,,,,,,0.400000,0.000000,0.000000,0,,,,,,,,,5531.00,11.00,-11.00,0
70 Vir b,70 Vir,Radial Velocity,1996,116.68900000,0.01100000,-0.01100000,0,0.456000,,,0,,,,,,,,,,,,,0.397000,0.005000,-0.005000,0,,,,,,,,,,,,
75 Cet b,75 Cet,Radial Velocity,2012,696.62000000,1.33000000,-1.69000000,0,1.912000,0.002000,-0.003000,0,,,,,,,,,,,,,0.093000,0.026000,-0.042000,0,,,,,,,,,4809.00,,,0
75 Cet b,75 Cet,Radial Velocity,2012,691.90000000,3.60000000,-3.60000000,0,2.100000,,,0,,,,,,,,,,,,,0.117000,0.048000,-0.048000,0,,,,,,,,,4846.00,18.00,-18.00,0
75 Cet c,75 Cet,Radial Velocity,2023,2051.62000000,45.98000000,-40.47000000,0,3.929000,0.058000,-0.052000,0,,,,,,,,,,,,,0.023000,0.191000,-0.003000,0,,,,,,,,,4809.00,,,0
8 UMi b,8 UMi,Radial Velocity,2015,93.40000000,4.50000000,-4.50000000,0,0.490000,0.020000,-0.020000,0,,,,,,,,,,,,,0.060000,0.090000,-0.090000,0,,,,,,,,,4847.00,7.00,-7.00,0
8 UMi b,8 UMi,Radial Velocity,2015,93.40000000,4.50000000,-4.50000000,0,0.490000,0.030000,-0.030000,0,,,,,,,,,,,,,0.060000,0.180000,-0.180000,0,,,,,,,,,4847.40,7.50,-7.50,0
81 Cet b,81 Cet,Radial Velocity,2008,952.70000000,8.80000000,-8.80000000,0,2.500000,,,0,,,,,,,,,,,,,0.206000,0.029000,-0.029000,0,,,,,,,,,4785.00,25.00,-25.00,0
81 Cet b,81 Cet,Radial Velocity,2008,,,,,2.170000,0.170000,-0.090000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 Cet b,81 Cet,Radial Velocity,2008,1005.57000000,1.84000000,-1.94000000,0,2.104000,0.003000,-0.003000,0,,,,,,,,,,,,,0.037000,0.015000,-0.025000,0,,,,,,,,,4734.00,,,0
91 Aqr b,91 Aqr,Radial Velocity,2013,181.40000000,0.10000000,-0.10000000,0,0.700000,,,0,,,,,,,,,,,,,0.027000,0.026000,-0.026000,0,,,,,,,,,4665.00,18.00,-18.00,0
AB Aur b,AB Aur,Imaging,2022,,,,,93.900000,49.300000,-49.300000,0,,,,,2860.45566,,,0,,,,,0.400000,0.200000,-0.210000,0,,,,,42.600,15.600,-15.500,0,9770.00,100.00,-100.00,0
AB Pic b,AB Pic,Imaging,2005,,,,,260.000000,,,0,,,,,4290.50000,158.90000,-158.90000,0,,,,,,,,,,,,,,,,,,,,
AF Lep b,AF Lep,Imaging,2023,7520.00000000,1200.00000000,-1300.00000000,0,7.990000,0.850000,-0.920000,0,,,,,1664.46737,27.01541,-31.78284,0,,,,,0.470000,0.170000,-0.130000,0,1400,300,-300,0,82.000,22.000,-23.000,0,6100.00,,,0
AF Lep b,AF Lep,Imaging,2023,8030.00000000,1800.00000000,-1800.00000000,0,8.400000,1.100000,-1.300000,0,,,,,1017.05090,222.47988,-190.69704,0,,,,,0.240000,0.270000,-0.150000,0,,,,,50.000,9.000,-12.000,0,6130.00,60.00,-60.00,0
AF Lep b,AF Lep,Imaging,2023,9060.00000000,3650.00000000,-2480.00000000,0,9.300000,2.300000,-1.800000,0,,,,,1366.66215,921.70238,-381.39409,0,,,,,0.320000,0.410000,-0.230000,0,,,,,98.000,32.000,-42.000,0,6140.00,47.00,-47.00,0
AU Mic b,AU Mic,Transit,2020,8.46300040,0.00000580,-0.00000600,0,0.064400,0.005600,-0.005400,0,4.190,0.240,-0.220,0,,,,,,,,,0.120000,0.160000,-0.080000,0,,,,,89.180,0.530,-0.450,0,,,,
AU Mic b,AU Mic,Transit,2020,8.46321000,,,0,,,,,,,,,,,,,,,,,0.000000,,,0,,,,,,,,,,,,
AU Mic b,AU Mic,Transit,2020,,,,,,,,,4.027,0.212,-0.212,0,,,,,,,,,,,,,755,,,0,,,,,3588.00,87.00,-87.00,0
AU Mic b,AU Mic,Transit,2020,8.46321000,0.00004000,-0.00004000,0,0.066000,0.007000,-0.006000,0,4.203,0.202,-0.202,0,,,,,4.40000,,,1,0.100000,0.170000,-0.090000,0,,,,,,,,,3700.00,100.00,-100.00,0
AU Mic b,AU Mic,Transit,2020,8.46321000,,,0,,,,,,,,,17.10000,4.70000,-4.50000,0,1.30000,0.40000,-0.40000,0,,,,,,,,,89.500,0.400,-0.400,0,3700.00,100.00,-100.00,0
AU Mic b,AU Mic,Transit,2020,8.46300000,0.00000200,-0.00000200,0,,,,,,,,,11.70000,5.00000,-5.00000,0,0.97000,0.43000,-0.43000,0,0.040000,0.045000,-0.025000,0,,,,,,,,,3700.00,100.00,-100.00,0
AU Mic b,AU Mic,Transit,2020,8.46300000,0.00000200,-0.00000200,0,0.064500,0.001300,-0.001300,0,4.070,0.170,-0.170,0,17.00000,5.00000,-5.00000,0,1.40000,0.40000,-0.40000,0,0.000000,,,0,593,21,-21,0,89.500,0.300,-0.300,0,3700.00,100.00,-100.00,0
AU Mic b,AU Mic,Transit,2020,8.46308000,0.00006000,-0.00006000,0,0.064900,0.001200,-0.001200,0,3.957,0.146,-0.146,0,,,,,,,,,0.005770,0.001010,-0.001010,0,600,17,-16,0,89.579,0.376,-0.376,0,3678.00,90.00,-88.00,0
AU Mic b,AU Mic,Transit,2020,8.46299910,,,0,0.064500,0.001300,-0.001300,0,,,,,20.12000,1.57000,-1.72000,0,1.32000,0.19000,-0.20000,0,0.186000,0.036000,-0.035000,0,,,,,,,,,,,,
AU Mic b,AU Mic,Transit,2020,8.46314270,,,0,,,,,,,,,10.20000,3.90000,-2.70000,0,,,,,,,,,,,,,,,,,3665.00,31.00,-31.00,0
AU Mic c,AU Mic,Transit,2021,18.85882000,,,0,,,,,,,,,14.20000,4.80000,-3.50000,0,,,,,,,,,,,,,,,,,3665.00,31.00,-31.00,0
AU Mic c,AU Mic,Transit,2021,18.85898200,0.00005300,-0.00005000,0,0.110000,0.010000,-0.010000,0,2.790,0.310,-0.300,0,,,,,,,,,0.130000,0.160000,-0.090000,0,,,,,89.390,0.400,-0.380,0,,,,
AU Mic c,AU Mic,Transit,2021,18.85901900,0.00001600,-0.00001600,0,0.110100,0.002200,-0.002200,0,3.240,0.160,-0.160,0,13.60000,11.40000,-11.40000,0,2.30000,1.80000,-1.90000,0,0.000000,,,0,454,16,-16,0,89.000,0.500,-0.400,0,3700.00,100.00,-100.00,0
AU Mic c,AU Mic,Transit,2021,18.85969000,0.00008000,-0.00008000,0,0.110800,0.002000,-0.002000,0,2.522,0.247,-0.247,0,,,,,,,,,0.003380,0.001640,-0.001640,0,459,13,-12,0,89.227,0.217,-0.217,0,3678.00,90.00,-88.00,0
AU Mic c,AU Mic,Transit,2021,18.85899100,,,0,0.110100,0.002000,-0.002000,0,,,,,9.60000,2.07000,-2.31000,0,1.22000,0.26000,-0.29000,0,,,,,,,,,,,,,,,,
AU Mic c,AU Mic,Transit,2021,18.85901900,0.00000160,-0.00000160,0,,,,,,,,,22.20000,6.70000,-6.70000,0,3.66000,1.28000,-1.28000,0,0.041000,0.047000,-0.026000,0,,,,,,,,,3700.00,100.00,-100.00,0
AU Mic d,AU Mic,Transit Timing Variations,2023,12.73596000,0.00793000,-0.00793000,0,,,,,,,,,1.05300,0.51100,-0.51100,0,,,,,0.003050,0.001040,-0.001040,0,,,,,89.318,1.158,-1.158,0,3678.00,90.00,-88.00,0
BD+03 2562 b,BD+03 2562,Radial Velocity,2017,481.90000000,2.70000000,-2.80000000,0,1.300000,0.100000,-0.100000,0,,,,,,,,,,,,,0.200000,0.120000,-0.080000,0,,,,,,,,,4095.00,20.00,-20.00,0
BD+14 4559 b,BD+14 4559,Radial Velocity,2009,268.94000000,0.99000000,-0.99000000,0,0.777000,,,0,,,,,,,,,,,,,0.290000,0.030000,-0.030000,0,,,,,,,,,5008.00,20.00,-20.00,0
BD+14 4559 b,BD+14 4559,Radial Velocity,2009,268.94000000,0.99000000,-0.99000000,0,0.780000,0.050000,-0.050000,0,,,,,,,,,,,,,0.290000,0.030000,-0.030000,0,,,,,,,,,4864.00,101.00,-101.00,0
BD+15 2375 b,BD+15 2375,Radial Velocity,2016,153.22000000,0.44000000,-0.44000000,0,0.576000,0.027000,-0.027000,0,,,,,,,,,,,,,0.001000,0.250000,-0.001000,0,,,,,,,,,4649.00,30.00,-30.00,0
BD+15 2940 b,BD+15 2940,Radial Velocity,2013,137.48000000,0.34000000,-0.34000000,0,0.539000,,,0,,,,,,,,,,,,,0.260000,0.100000,-0.100000,0,,,,,,,,,4796.00,117.00,-117.00,0
BD+20 2457 b,BD+20 2457,Radial Velocity,2009,379.63000000,2.01000000,-2.01000000,0,1.450000,,,0,,,,,,,,,,,,,0.150000,0.030000,-0.030000,0,,,,,,,,,4137.00,10.00,-10.00,0
BD+20 2457 b,BD+20 2457,Radial Velocity,2009,379.63000000,2.00000000,-2.00000000,0,1.050000,0.070000,-0.070000,0,,,,,,,,,,,,,0.150000,0.030000,-0.030000,0,,,,,,,,,4259.00,64.00,-64.00,0
BD+20 2457 c,BD+20 2457,Radial Velocity,2009,621.99000000,10.20000000,-10.20000000,0,2.010000,,,0,,,,,,,,,,,,,0.180000,0.060000,-0.060000,0,,,,,,,,,4137.00,10.00,-10.00,0
BD+20 274 b,BD+20 274,Radial Velocity,2012,578.20000000,5.40000000,-5.40000000,0,1.300000,,,0,,,,,,,,,,,,,0.210000,0.060000,-0.060000,0,,,,,,,,,4296.00,10.00,-10.00,0
BD+20 594 b,BD+20 594,Transit,2016,41.68864400,0.00335300,-0.00341900,0,,,,,2.355,0.310,-0.167,0,,,,,,,,,,,,,,,,,89.526,0.329,-0.535,0,5703.00,50.00,-50.00,0
BD+20 594 b,BD+20 594,Transit,2016,41.68550000,0.00300000,-0.00300000,0,,,,,2.578,0.112,-0.112,0,22.24810,9.53490,-9.53490,0,,,,,0.000000,,,0,,,,,89.550,0.160,-0.160,0,5766.00,99.00,-99.00,0
BD+20 594 b,BD+20 594,Transit,2016,41.68550000,0.00300000,-0.00310000,0,0.241000,0.019000,-0.017000,0,2.230,0.140,-0.110,0,16.30000,6.00000,-6.10000,0,7.89000,3.40000,-3.10000,0,0.000000,,,0,546,19,-18,0,89.550,0.170,-0.140,0,5766.00,99.00,-99.00,0
BD+45 564 b,BD+45 564,Radial Velocity,2021,307.88000000,1.47000000,-1.47000000,0,0.830000,0.040000,-0.040000,0,,,,,,,,,,,,,0.120000,0.060000,-0.060000,0,,,,,2.579,,,-1,5004.00,50.00,-50.00,0
BD+48 738 b,BD+48 738,Radial Velocity,2011,392.60000000,5.50000000,-5.50000000,0,1.000000,,,0,,,,,,,,,,,,,0.200000,0.100000,-0.100000,0,,,,,,,,,4414.00,15.00,-15.00,0
BD+48 740 b,BD+48 740,Radial Velocity,2018,733.00000000,5.00000000,-8.00000000,0,1.700000,0.100000,-0.100000,0,,,,,,,,,,,,,0.760000,0.050000,-0.090000,0,,,,,,,,,4534.00,8.00,-8.00,0
BD+49 828 b,BD+49 828,Radial Velocity,2015,2590.00000000,300.00000000,-180.00000000,0,4.200000,0.320000,-0.200000,0,,,,,,,,,,,,,0.350000,0.240000,-0.100000,0,,,,,,,,,4943.00,30.00,-30.00,0
BD+55 362 b,BD+55 362,Radial Velocity,2021,265.59000000,1.04000000,-1.04000000,0,0.780000,0.050000,-0.050000,0,,,,,,,,,,,,,0.270000,0.060000,-0.060000,0,,,,,0.601,,,-1,5012.00,78.00,-78.00,0
BD+60 1417 b,BD+60 1417,Imaging,2021,,,,,1662.000000,,,0,14.684,0.673,-0.673,0,4767.42610,1589.14204,-1589.14204,0,,,,,,,,,1303,74,-74,0,,,,,4993.00,124.00,-124.00,0
